#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","NU-CRE213","SAMN14453496","PRJNA395086","GCA_012030545.2","Complete",5.74075,57.1229,"chromosome:NZ_CP061385.1/CP061385.1; plasmid pCRE-213-1:NZ_CP061386.1/CP061386.1; plasmid pCRE-213-2:NZ_CP061387.1/CP061387.1; plasmid pCRE-213-3:NZ_CP061388.1/CP061388.1",,4,5541,"2020-09-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/030/545/GCA_012030545.2_ASM1203054v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/030/545/GCF_012030545.2_ASM1203054v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","WCHKP3","SAMN06909161","PRJNA353728","GCA_002164855.2","Complete",5.61056,57.263,"chromosome:NZ_CP031721.1/CP031721.1; plasmid p1_020003:NZ_CP031717.1/CP031717.1; plasmid p2_020003:NZ_CP031718.1/CP031718.1; plasmid p3_020003:NZ_CP031719.1/CP031719.1; plasmid pKPC2_020003:NZ_CP031720.1/CP031720.1",,5,5482,"2018-08-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/164/855/GCA_002164855.2_ASM216485v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/164/855/GCF_002164855.2_ASM216485v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","CRKP-1215","SAMN07944237","PRJNA416193","GCA_002786755.1","Complete",5.72034,57.0477,"chromosome:NZ_CP024838.1/CP024838.1; plasmid pCRKP-1215_1:NZ_CP024839.1/CP024839.1; plasmid pCRKP-1215_2:NZ_CP024840.1/CP024840.1; plasmid pCRKP-1215_3:NZ_CP024841.1/CP024841.1",,4,5365,"2017-11-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/786/755/GCA_002786755.1_ASM278675v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/786/755/GCF_002786755.1_ASM278675v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF336-sc-2280147","SAMEA3357218","PRJNA646837","GCA_904866525.1","Complete",6.06927,56.8764,"chromosome 1:LR890740.1; plasmid 2:LR890741.1; plasmid 3:LR890742.1; plasmid 4:LR890743.1; plasmid 5:LR890744.1; plasmid 6:LR890745.1; plasmid 7:LR890746.1; plasmid 8:LR890747.1",,8,0,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/866/525/GCA_904866525.1_INF336",
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","ent1077","SAMN15816123","PRJNA657141","GCA_014304835.1","Complete",5.83578,56.729,"chromosome:NZ_CP060281.1/CP060281.1; plasmid pKPC2:NZ_CP060284.1/CP060284.1; plasmid pKpVP:NZ_CP060282.1/CP060282.1; plasmid pMDR:NZ_CP060283.1/CP060283.1",,4,5422,"2020-08-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/304/835/GCA_014304835.1_ASM1430483v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/304/835/GCF_014304835.1_ASM1430483v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","39427","SAMN14972504","PRJNA633552","GCA_013305305.1","Complete",5.72992,57.11,"chromosome:NZ_CP054268.1/CP054268.1; plasmid pKPN39427.1:NZ_CP054265.1/CP054265.1; plasmid pKPN39427.2:NZ_CP054266.1/CP054266.1; plasmid pKPN39427.3:NZ_CP054267.1/CP054267.1",,4,5508,"2020-06-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/305/305/GCA_013305305.1_ASM1330530v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/305/305/GCF_013305305.1_ASM1330530v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0098","SAMN04014939","PRJNA292904","GCA_002056475.1","Complete",5.70839,57.1358,"chromosome:NZ_CP020108.1/CP020108.1; plasmid tig00000001:NZ_CP020109.1/CP020109.1; plasmid tig00000002:NZ_CP020110.1/CP020110.1; plasmid tig00000003:NZ_CP020111.1/CP020111.1; plasmid tig00000004:NZ_CP020112.1/CP020112.1",,5,5460,"2017-03-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/056/475/GCA_002056475.1_ASM205647v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/056/475/GCF_002056475.1_ASM205647v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0138","SAMN04014979","PRJNA292902","GCA_002192375.1","Complete",5.70811,57.0204,"chromosome:NZ_CP021757.1/CP021757.1; plasmid tig00000001:NZ_CP021758.1/CP021758.1; plasmid tig00000002:NZ_CP021759.1/CP021759.1; plasmid tig00000003:NZ_CP021760.1/CP021760.1; plasmid tig00000004:NZ_CP021761.1/CP021761.1",,5,5376,"2017-06-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/192/375/GCA_002192375.1_ASM219237v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/192/375/GCF_002192375.1_ASM219237v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KPC160132","SAMN11246291","PRJNA528846","GCA_011129215.1","Complete",5.82648,56.8313,"chromosome:NZ_CP040023.1/CP040023.1; plasmid pCol4401-L132:NZ_CP040027.1/CP040027.1; plasmid pIncC-L132:NZ_CP040024.1/CP040024.1; plasmid pIncFI-L132:NZ_CP040026.1/CP040026.1; plasmid pKpn3-L132:NZ_CP040025.1/CP040025.1",,5,5735,"2020-03-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/129/215/GCA_011129215.1_ASM1112921v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/129/215/GCF_011129215.1_ASM1112921v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","BD_DM_914","SAMN13564660","PRJNA591422","GCA_009791475.1","Complete",5.87465,56.854,"chromosome:NZ_CP046949.1/CP046949.1; plasmid pKP914:NZ_CP046952.1/CP046952.1; plasmid punnamed1:NZ_CP046950.1/CP046950.1; plasmid punnamed2:NZ_CP046951.1/CP046951.1; plasmid punnamed4:NZ_CP046953.1/CP046953.1",,5,5552,"2019-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/791/475/GCA_009791475.1_ASM979147v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/791/475/GCF_009791475.1_ASM979147v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","BP327","SAMN10963497","PRJNA523082","GCA_004319525.1","Complete",5.88116,56.6008,"chromosome:NZ_CP036335.1/CP036335.1; plasmid pCol440I:NZ_CP036338.1/CP036338.1; plasmid pIncFIBK:NZ_CP036337.1/CP036337.1; plasmid pIncHIB:NZ_CP036336.1/CP036336.1",,4,5519,"2019-02-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/319/525/GCA_004319525.1_ASM431952v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/319/525/GCF_004319525.1_ASM431952v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0047","SAMN04014888","PRJNA292904","GCA_002180075.1","Complete",5.77432,57.0712,"chromosome:NZ_CP021539.1/CP021539.1; plasmid tig00000001:NZ_CP021540.1/CP021540.1; plasmid tig00000002:NZ_CP021541.1/CP021541.1; plasmid tig00000003:NZ_CP021542.1/CP021542.1; plasmid tig00000004:NZ_CP021543.1/CP021543.1",,5,5544,"2017-06-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/180/075/GCA_002180075.1_ASM218007v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/075/GCF_002180075.1_ASM218007v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","CAV1596","SAMN03024583","PRJNA246471","GCA_001022235.1","Complete",5.62052,57.1393,"chromosome:NZ_CP011647.1/CP011647.1; plasmid pCAV1596-2927:NZ_CP011643.1/CP011643.1; plasmid pCAV1596-41:NZ_CP011644.1/CP011644.1; plasmid pKPC_CAV1596-78:NZ_CP011645.1/CP011645.1; plasmid pKPC_CAV1596-97:NZ_CP011646.1/CP011646.1",,5,5345,"2015-06-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/022/235/GCA_001022235.1_ASM102223v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/235/GCF_001022235.1_ASM102223v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP5","SAMN03770912","PRJNA286828","GCA_001855315.1","Complete",5.71885,56.9544,"chromosome:NZ_CP012426.1/CP012426.1; plasmid pSg1-1:NZ_CP012427.1/CP012427.1; plasmid pSg1-2:NZ_CP012428.1/CP012428.1; plasmid pSg1-3:NZ_CP012429.1/CP012429.1; plasmid pSg1-NDM:NZ_CP011839.1/CP011839.1",,5,5332,"2016-10-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/855/315/GCA_001855315.1_ASM185531v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/855/315/GCF_001855315.1_ASM185531v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KPC2","SAMEA5128438","PRJEB29928","GCA_900622645.1","Complete",5.6644,57.1452,"chromosome 1:NZ_LR130548.1/LR130548.1; plasmid 2:NZ_LR130549.1/LR130549.1; plasmid 3:NZ_LR130550.1/LR130550.1; plasmid 4:NZ_LR130551.1/LR130551.1",,4,5395,"2019-01-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/622/645/GCA_900622645.1_KPC2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/622/645/GCF_900622645.1_KPC2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","NH54","SAMN08026708","PRJNA418370","GCA_003031345.1","Complete",5.64064,57.0849,"chromosome:NZ_CP024916.1/CP024916.1; plasmid pKPNH54.1:NZ_CP024917.1/CP024917.1; plasmid pKPNH54.2:NZ_CP024918.1/CP024918.1; plasmid pKPNH54.3:NZ_CP024919.1/CP024919.1",,4,5285,"2018-04-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/031/345/GCA_003031345.1_ASM303134v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/031/345/GCF_003031345.1_ASM303134v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP51248","SAMN16933289","PRJNA700516","GCA_016939695.1","Complete",5.60011,57.1439,"chromosome:NZ_CP070568.1/CP070568.1; plasmid p51248_1:NZ_CP070567.1/CP070567.1; plasmid p51248_2:NZ_CP070566.1/CP070566.1; plasmid p51248_KPC:NZ_CP070565.1/CP070565.1",,4,5231,"2021-02-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/939/695/GCA_016939695.1_ASM1693969v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/939/695/GCF_016939695.1_ASM1693969v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","20_GR_12","SAMN04868740","PRJNA307517","GCA_001701845.2","Complete",5.67456,57.1202,"chromosome:NZ_CP027048.1/CP027048.1; plasmid ColRNAI:NZ_CP027052.1/CP027052.1; plasmid IncN:NZ_CP027050.1/CP027050.1; plasmid IncX3:NZ_CP027051.1/CP027051.1; plasmid unnamed:NZ_CP027049.1/CP027049.1",,5,5530,"2018-12-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/701/845/GCA_001701845.2_ASM170184v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/701/845/GCF_001701845.2_ASM170184v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","BIC-1","SAMN07419044","PRJNA396009","GCA_002243445.1","Complete",5.62195,57.1666,"chromosome:NZ_CP022573.1/CP022573.1; plasmid pBIC-1a:NZ_CP022574.1/CP022574.1; plasmid pBIC-1b:NZ_CP022575.1/CP022575.1; plasmid pBIC-1c:NZ_CP022576.1/CP022576.1",,4,5389,"2017-08-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/243/445/GCA_002243445.1_ASM224344v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/243/445/GCF_002243445.1_ASM224344v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KPNIH36","SAMN03701676","PRJNA284365","GCA_001675125.1","Complete",5.68147,57.207,"chromosome:NZ_CP014647.1/CP014647.1; plasmid pKPN-821:NZ_CP014648.1/CP014648.1; plasmid pKPN-fff:NZ_CP014649.1/CP014649.1; plasmid pKpQIL-6e6:NZ_CP014650.1/CP014650.1",,4,5461,"2016-06-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/675/125/GCA_001675125.1_ASM167512v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/675/125/GCF_001675125.1_ASM167512v1"
"Klebsiella pneumoniae DMC1097","Bacteria;Proteobacteria;Gammaproteobacteria","DMC1097","SAMN02141981","PRJNA187290","GCA_000417225.2","Complete",5.71069,57.0422,"chromosome:NZ_CP011976.1/CP011976.1; plasmid pDMC1097-20.222kb:NZ_CP011979.1/CP011979.1; plasmid pDMC1097-218.836kb:NZ_CP011977.1/CP011977.1; plasmid pDMC1097-77.775kb:NZ_CP011978.1/CP011978.1",,4,5452,"2015-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/417/225/GCA_000417225.2_ASM41722v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/417/225/GCF_000417225.2_ASM41722v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_446","SAMN07312490","PRJNA231221","GCA_002587885.1","Complete",5.76965,57.0413,"chromosome:NZ_CP023946.1/CP023946.1; plasmid unnamed1:NZ_CP023948.1/CP023948.1; plasmid unnamed2:NZ_CP023947.1/CP023947.1; plasmid unnamed3:NZ_CP023945.1/CP023945.1",,4,5486,"2017-10-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/587/885/GCA_002587885.1_ASM258788v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/587/885/GCF_002587885.1_ASM258788v1"
"Klebsiella pneumoniae subsp. pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP-8788","SAMN11105635","PRJNA526630","GCA_009867115.1","Complete",5.76403,57.1574,"chromosome:NZ_CP037928.1/CP037928.1; plasmid p8788-IT:NZ_CP037930.1/CP037930.1; plasmid pKPN-IT-8788:NZ_CP037929.1/CP037929.1",,3,5521,"2020-01-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/867/115/GCA_009867115.1_ASM986711v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/867/115/GCF_009867115.1_ASM986711v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0126","SAMN04014967","PRJNA292902","GCA_002192315.1","Complete",5.59817,57.2235,"chromosome:NZ_CP021740.1/CP021740.1; plasmid tig00000001:NZ_CP021741.1/CP021741.1; plasmid tig00000002jNODE_23:NZ_CP021742.1/CP021742.1; plasmid tig00000003:NZ_CP021743.1/CP021743.1",,4,5287,"2017-06-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/192/315/GCA_002192315.1_ASM219231v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/192/315/GCF_002192315.1_ASM219231v1"
"Klebsiella pneumoniae subsp. pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","NUHL24835","SAMN04421276","PRJNA309157","GCA_001521895.1","Complete",5.53519,57.2067,"chromosome:NZ_CP014004.1/CP014004.1; plasmid unnamed1:NZ_CP014005.1/CP014005.1; plasmid unnamed2:NZ_CP014006.1/CP014006.1",,3,5180,"2016-01-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/521/895/GCA_001521895.1_ASM152189v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/521/895/GCF_001521895.1_ASM152189v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","CAV1016","SAMN03024573","PRJNA246471","GCA_001870165.1","Complete",5.59711,57.2235,"chromosome:NZ_CP017934.1/CP017934.1; plasmid pCAV1016-76:NZ_CP017936.1/CP017936.1; plasmid pCAV1016-90:NZ_CP017935.1/CP017935.1; plasmid pKPC_UVA01:NZ_CP017937.1/CP017937.1",,4,5292,"2016-11-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/870/165/GCA_001870165.1_ASM187016v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/870/165/GCF_001870165.1_ASM187016v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","Beach Ranger","SAMN16872508","PRJNA681463","GCA_016067835.1","Complete",5.63755,57.0548,"chromosome:NZ_CP065453.1/CP065453.1; plasmid pBR_01:NZ_CP065454.1/CP065454.1; plasmid pBR_02:NZ_CP065455.1/CP065455.1; plasmid pBR_03:NZ_CP065456.1/CP065456.1",,4,5388,"2020-12-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/067/835/GCA_016067835.1_ASM1606783v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/067/835/GCF_016067835.1_ASM1606783v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KPN528","SAMN06437491","PRJNA376414","GCA_002156785.1","Complete",5.97307,56.714,"chromosome:NZ_CP020853.1/CP020853.1; plasmid pKPN528-1:NZ_CP020854.1/CP020854.1; plasmid pKPN528-2:NZ_CP020855.1/CP020855.1; plasmid pKPN528-3:NZ_CP020856.1/CP020856.1",,4,5405,"2017-05-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/156/785/GCA_002156785.1_ASM215678v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/156/785/GCF_002156785.1_ASM215678v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KPC160121","SAMN11246289","PRJNA528846","GCA_011106605.1","Complete",5.77806,56.9142,"chromosome:NZ_CP040028.1/CP040028.1; plasmid pCol4401-L121:NZ_CP040032.1/CP040032.1; plasmid pIncC-L121:NZ_CP040029.1/CP040029.1; plasmid pOXA48-L121:NZ_CP040031.1/CP040031.1; plasmid pQnr-L121:NZ_CP040030.1/CP040030.1",,5,5681,"2020-03-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/106/605/GCA_011106605.1_ASM1110660v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/106/605/GCF_011106605.1_ASM1110660v1"
"Klebsiella pneumoniae subsp. pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KUH-KPNHVL1","SAMN13503956","PRJNA594107","GCA_009909305.1","Complete",5.61126,57.1939,"chromosome:NZ_CP047677.1/CP047677.1; plasmid unnamed:NZ_CP047678.1/CP047678.1",,2,5136,"2020-01-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/909/305/GCA_009909305.1_ASM990930v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/909/305/GCF_009909305.1_ASM990930v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KPC160117","SAMN11246288","PRJNA528846","GCA_011106775.1","Complete",5.77737,56.9141,"chromosome:NZ_CP040033.1/CP040033.1; plasmid pCol4401-L117:NZ_CP040037.1/CP040037.1; plasmid pIncC-L117:NZ_CP040034.1/CP040034.1; plasmid pOXA48-L117:NZ_CP040036.1/CP040036.1; plasmid pQnr-L117:NZ_CP040035.1/CP040035.1",,5,5682,"2020-03-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/106/775/GCA_011106775.1_ASM1110677v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/106/775/GCF_011106775.1_ASM1110677v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","TH164","SAMN10740630","PRJNA515025","GCA_009387815.1","Complete",5.65651,57.1393,"chromosome:NZ_CP035210.1/CP035210.1; plasmid pTH164-1:NZ_CP035212.1/CP035212.1; plasmid pTH164-2:NZ_CP035211.1/CP035211.1; plasmid pTH164-3:NZ_CP035213.1/CP035213.1",,4,5322,"2019-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/387/815/GCA_009387815.1_ASM938781v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/387/815/GCF_009387815.1_ASM938781v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","K66-45","SAMN04158282","PRJNA378711","GCA_002113865.1","Complete",6.08113,56.5004,"chromosome:NZ_CP020901.1/CP020901.1; plasmid pK66-45-1:NZ_CP020902.1/CP020902.1; plasmid pK66-45-2:NZ_CP020903.1/CP020903.1; plasmid pK66-45-3:NZ_CP020904.1/CP020904.1; plasmid pK66-45-4:NZ_CP020905.1/CP020905.1",,5,5777,"2017-04-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/113/865/GCA_002113865.1_ASM211386v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/113/865/GCF_002113865.1_ASM211386v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_362","SAMN07291505","PRJNA316321","GCA_003288375.1","Complete",5.70934,57.1449,"chromosome:NZ_CP030341.1/CP030341.1; plasmid unnamed1:NZ_CP030343.1/CP030343.1; plasmid unnamed2:NZ_CP030342.1/CP030342.1; plasmid unnamed3:NZ_CP030344.1/CP030344.1",,4,5591,"2018-07-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/288/375/GCA_003288375.1_ASM328837v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/288/375/GCF_003288375.1_ASM328837v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","JX-CR-hvKP-3","SAMN16561283","PRJNA672246","GCA_015356015.1","Complete",5.85321,56.919,"chromosome:NZ_CP064241.1/CP064241.1; plasmid pJX3-1:NZ_CP064242.1/CP064242.1; plasmid pJX3-2:NZ_CP064243.1/CP064243.1; plasmid pJX3-3:NZ_CP064244.1/CP064244.1; plasmid pJX3-4:NZ_CP064245.1/CP064245.1",,5,5532,"2020-11-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/356/015/GCA_015356015.1_ASM1535601v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/356/015/GCF_015356015.1_ASM1535601v1"
"Klebsiella pneumoniae subsp. pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KUH-KPNHVF1","SAMN13503954","PRJNA594105","GCA_009909325.1","Complete",5.607,57.1937,"chromosome:NZ_CP047675.1/CP047675.1; plasmid unnamed:NZ_CP047676.1/CP047676.1",,2,5130,"2020-01-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/909/325/GCA_009909325.1_ASM990932v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/909/325/GCF_009909325.1_ASM990932v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","DHQP1605752_NV","SAMN07265011","PRJNA391323","GCA_002211905.1","Complete",5.81658,56.9091,"chromosome:NZ_CP022127.1/CP022127.1; plasmid p1605752AC2:NZ_CP022126.1/CP022126.1; plasmid p1605752FIB:NZ_CP022125.1/CP022125.1; plasmid p1605752FIB_2:NZ_CP022128.1/CP022128.1",,4,5404,"2017-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/211/905/GCA_002211905.1_ASM221190v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/211/905/GCF_002211905.1_ASM221190v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0146","SAMN04014987","PRJNA292902","GCA_002180175.1","Complete",5.74613,57.0418,"chromosome:NZ_CP021685.1/CP021685.1; plasmid tig00001160:NZ_CP021686.1/CP021686.1; plasmid tig00001186:NZ_CP021687.1/CP021687.1; plasmid tig00001189:NZ_CP021688.1/CP021688.1",,4,5426,"2017-06-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/180/175/GCA_002180175.1_ASM218017v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/175/GCF_002180175.1_ASM218017v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","RHB26-C08","SAMN15148246","PRJNA605147","GCA_013834745.1","Complete",5.64001,56.838,"chromosome:NZ_CP057459.1/CP057459.1; plasmid pRHB26-C08_2:NZ_CP057460.1/CP057460.1; plasmid pRHB26-C08_3:NZ_CP057461.1/CP057461.1; plasmid pRHB26-C08_4:NZ_CP057462.1/CP057462.1",,4,5273,"2020-07-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/834/745/GCA_013834745.1_ASM1383474v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/834/745/GCF_013834745.1_ASM1383474v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","S90-2","SAMN16539551","PRJNA671644","GCA_015278095.1","Complete",5.65267,57.1084,"chromosome:NZ_CP063881.1/CP063881.1; plasmid pS90-2.1:NZ_CP063882.1/CP063882.1; plasmid pS90-2.2:NZ_CP063883.1/CP063883.1; plasmid pS90-2.3:NZ_CP063884.1/CP063884.1",,4,5344,"2020-11-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/278/095/GCA_015278095.1_ASM1527809v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/278/095/GCF_015278095.1_ASM1527809v1"
